state,gender,year,name,number,row_num
HI,M,1922,George,85,3
VA,F,1922,Mary,2011,1
VA,F,1922,Virginia,906,2
VA,F,1922,Dorothy,904,3
MA,M,1922,John,2596,1
MA,M,1922,Robert,1729,2
MA,M,1922,William,1725,3
CT,M,1922,John,962,1
CT,M,1922,Joseph,718,2
CT,M,1922,William,647,3
KS,F,1922,Mary,979,1
KS,F,1922,Betty,706,2
KS,F,1922,Dorothy,631,3
IA,M,1922,Robert,1643,1
IA,M,1922,John,938,2
IA,M,1922,Donald,836,3
SC,M,1922,James,2075,1
SC,M,1922,John,1180,2
SC,M,1922,William,1136,3
UT,F,1922,Mary,223,1
UT,F,1922,Ruth,174,2
UT,F,1922,Helen,162,3
TX,M,1922,James,2548,1
TX,M,1922,William,1962,2
TX,M,1922,John,1935,3
NM,M,1922,Jose,183,1
NM,M,1922,John,167,2
NM,M,1922,Joe,152,3
HI,F,1922,Mary,101,1
HI,F,1922,Helen,91,2
HI,F,1922,Margaret,87,3
VT,M,1922,Robert,189,1
VT,M,1922,John,96,2
VT,M,1922,William,91,3
AR,F,1922,Mary,1283,1
AR,F,1922,Dorothy,484,2
AR,F,1922,Helen,414,3
RI,F,1922,Mary,461,1
RI,F,1922,Dorothy,202,2
RI,F,1922,Helen,184,3
MS,M,1922,James,1599,1
MS,M,1922,John,931,2
MS,M,1922,William,885,3
ID,F,1922,Mary,223,1
ID,F,1922,Dorothy,148,2
ID,F,1922,Helen,140,3
OR,M,1922,Robert,488,1
OR,M,1922,John,290,2
OR,M,1922,William,270,3
WY,M,1922,John,142,1
WY,M,1922,Robert,129,2
WY,M,1922,William,114,3
AK,F,1922,Mary,29,1
AK,F,1922,Helen,13,2
AK,F,1922,Alice,12,3
AL,F,1922,Mary,2383,1
AL,F,1922,Annie,1020,2
AL,F,1922,Dorothy,618,3
ND,F,1922,Dorothy,231,1
ND,F,1922,Mary,225,2
ND,F,1922,Helen,200,3
DE,M,1922,William,167,1
DE,M,1922,John,130,2
DE,M,1922,James,89,3
MI,F,1922,Mary,1773,1
MI,F,1922,Dorothy,1436,2
MI,F,1922,Helen,1322,3
PA,F,1922,Mary,7302,1
PA,F,1922,Helen,4423,2
PA,F,1922,Dorothy,3504,3
NJ,F,1922,Mary,1801,1
NJ,F,1922,Helen,1256,2
NJ,F,1922,Dorothy,1181,3
SC,F,1922,Mary,1635,1
SC,F,1922,Annie,644,2
SC,F,1922,Margaret,525,3
FL,M,1923,James,772,1
FL,M,1923,William,543,2
FL,M,1923,John,499,3
AK,M,1923,John,27,1
AK,M,1923,James,19,2
AK,M,1923,Robert,19,3
SC,M,1923,James,1910,1
SC,M,1923,John,1109,2
SC,M,1923,William,1057,3
NE,F,1923,Betty,587,1
NE,F,1923,Mary,533,2
NE,F,1923,Dorothy,518,3
MI,M,1923,Robert,2672,1
MI,M,1923,John,1853,2
MI,M,1923,William,1652,3
OH,F,1923,Mary,4127,1
OH,F,1923,Betty,2801,2
OH,F,1923,Dorothy,2303,3
NC,M,1923,James,3059,1
NC,M,1923,William,2197,2
NC,M,1923,John,1705,3
TX,M,1923,James,2735,1
TX,M,1923,William,1994,2
TX,M,1923,John,1918,3
ND,F,1923,Mary,220,1
ND,F,1923,Helen,198,2
ND,F,1923,Dorothy,187,3
CT,M,1923,John,1000,1
CT,M,1923,William,641,2
CT,M,1923,Robert,640,3
NV,F,1923,Mary,29,1
NV,F,1923,Dorothy,18,2
NV,F,1923,Betty,17,3
WI,F,1923,Dorothy,1113,1
WI,F,1923,Mary,929,2
WI,F,1923,Betty,747,3
WA,M,1923,Robert,784,1
WA,M,1923,William,493,2
WA,M,1923,John,477,3
DC,F,1923,Mary,350,1
DC,F,1923,Dorothy,182,2
DC,F,1923,Margaret,147,3
OK,F,1923,Mary,1445,1
OK,F,1923,Betty,813,2
OK,F,1923,Dorothy,777,3
RI,F,1923,Mary,426,1
RI,F,1923,Dorothy,202,2
RI,F,1923,Helen,179,3
AK,F,1923,Mary,26,1
AK,F,1923,Elizabeth,13,2
AK,F,1923,Anna,12,3
NM,M,1923,Jose,214,1
NM,M,1923,John,148,2
NM,M,1923,Joe,144,3
VA,M,1923,James,1868,1
VA,M,1923,William,1662,2
VA,M,1923,John,1241,3
LA,M,1923,John,895,1
LA,M,1923,James,887,2
LA,M,1923,Joseph,793,3
PA,M,1923,John,7211,1
PA,M,1923,William,5375,2
PA,M,1923,Robert,4839,3
IN,F,1923,Mary,2398,1
IN,F,1923,Betty,1584,2
IN,F,1923,Dorothy,1068,3
HI,F,1923,Mary,103,1
HI,F,1923,Dorothy,95,2
HI,F,1923,Helen,93,3
MS,F,1923,Mary,1616,1
MS,F,1923,Annie,672,2
MS,F,1923,Willie,437,3
TN,M,1923,James,2423,1
TN,M,1923,William,1556,2
TN,M,1923,John,1248,3
HI,M,1923,George,110,1
HI,M,1923,John,108,2
HI,M,1923,William,91,3
GA,M,1923,James,2413,1
GA,M,1923,William,1583,2
GA,M,1923,John,1531,3
IA,M,1923,Robert,1583,1
IA,M,1923,John,874,2
IA,M,1923,Donald,869,3
KS,M,1923,Robert,984,1
KS,M,1923,William,657,2
KS,M,1923,John,652,3
RI,M,1923,John,406,1
RI,M,1923,Joseph,326,2
RI,M,1923,William,262,3
KY,M,1923,James,2182,1
KY,M,1923,William,1707,2
KY,M,1923,John,1178,3
OR,M,1923,Robert,516,1
OR,M,1923,William,278,2
OR,M,1923,John,244,3
WV,F,1923,Mary,1522,1
WV,F,1923,Betty,652,2
WV,F,1923,Helen,645,3
NV,M,1923,Robert,40,1
NV,M,1923,John,33,2
NV,M,1923,William,28,3
KY,F,1923,Mary,2345,1
KY,F,1923,Dorothy,937,2
KY,F,1923,Virginia,635,3
CA,M,1923,Robert,2259,1
CA,M,1923,John,1673,2
CA,M,1923,William,1616,3
MN,F,1923,Dorothy,935,1
MN,F,1923,Mary,895,2
MN,F,1923,Helen,630,3
NC,F,1923,Mary,2891,1
NC,F,1923,Margaret,1049,2
NC,F,1923,Dorothy,1012,3
AL,M,1923,James,2455,1
AL,M,1923,William,1337,2
AL,M,1923,John,1316,3
MD,F,1923,Mary,1226,1
MD,F,1923,Dorothy,629,2
MD,F,1923,Margaret,555,3
NH,F,1923,Mary,148,1
NH,F,1923,Dorothy,122,2
NH,F,1923,Doris,91,3
SD,M,1923,Robert,374,1
SD,M,1923,Donald,266,2
SD,M,1923,John,260,3
NM,F,1923,Mary,381,1
NM,F,1923,Maria,114,2
NM,F,1923,Helen,81,3
NY,F,1923,Mary,5158,1
NY,F,1923,Dorothy,3395,2
NY,F,1923,Helen,3224,3
OK,M,1923,James,1207,1
OK,M,1923,John,955,2
OK,M,1923,William,945,3
VT,M,1923,Robert,170,1
VT,M,1923,John,124,2
VT,M,1923,William,92,3
MA,M,1923,John,2655,1
MA,M,1923,Robert,1950,2
MA,M,1923,William,1780,3
MT,M,1923,Robert,335,1
MT,M,1923,John,242,2
MT,M,1923,William,219,3
AL,F,1923,Mary,2419,1
AL,F,1923,Annie,952,2
AL,F,1923,Dorothy,651,3
AZ,F,1923,Mary,272,1
AZ,F,1923,Maria,118,2
AZ,F,1923,Helen,91,3
OR,F,1923,Mary,321,1
OR,F,1923,Betty,280,2
OR,F,1923,Dorothy,245,3
MO,M,1923,Robert,1671,1
MO,M,1923,William,1633,2
MO,M,1923,James,1533,3
WI,M,1923,Robert,1783,1
WI,M,1923,John,1092,2
WI,M,1923,Donald,797,3
OH,M,1923,Robert,4264,1
OH,M,1923,John,2986,2
OH,M,1923,William,2909,3
ME,F,1923,Mary,257,1
ME,F,1923,Dorothy,184,2
ME,F,1923,Ruth,166,3
ID,F,1923,Mary,195,1
ID,F,1923,Betty,173,2
ID,F,1923,Dorothy,146,3
DE,F,1923,Mary,149,1
DE,F,1923,Dorothy,85,2
DE,F,1923,Helen,85,3
NH,M,1923,Robert,250,1
NH,M,1923,John,139,2
NH,M,1923,George,124,3
IL,F,1923,Mary,3607,1
IL,F,1923,Dorothy,2557,2
IL,F,1923,Betty,1897,3
WA,F,1923,Betty,516,1
WA,F,1923,Mary,475,2
WA,F,1923,Dorothy,400,3
WY,F,1923,Mary,127,1
WY,F,1923,Betty,88,2
WY,F,1923,Helen,71,3
CT,F,1923,Mary,863,1
CT,F,1923,Helen,558,2
CT,F,1923,Dorothy,435,3
NE,M,1923,Robert,868,1
NE,M,1923,Donald,485,2
NE,M,1923,John,458,3
NJ,M,1923,John,2359,1
NJ,M,1923,William,1773,2
NJ,M,1923,Joseph,1581,3
WV,M,1923,James,1081,1
WV,M,1923,William,1002,2
WV,M,1923,John,873,3
MD,M,1923,William,1003,1
MD,M,1923,John,922,2
MD,M,1923,James,701,3
DE,M,1923,William,158,1
DE,M,1923,John,123,2
DE,M,1923,James,87,3
VA,F,1923,Mary,2020,1
VA,F,1923,Dorothy,912,2
VA,F,1923,Margaret,845,3
ND,M,1923,John,243,1
ND,M,1923,Robert,243,2
ND,M,1923,Donald,197,3
CA,F,1923,Mary,1829,1
CA,F,1923,Betty,1169,2
CA,F,1923,Dorothy,1167,3
CO,F,1923,Mary,626,1
CO,F,1923,Dorothy,374,2
CO,F,1923,Betty,338,3
NY,M,1923,John,6228,1
NY,M,1923,Robert,4700,2
NY,M,1923,William,4406,3
CO,M,1923,Robert,575,1
CO,M,1923,John,506,2
CO,M,1923,William,394,3
WY,M,1923,Robert,125,1
WY,M,1923,John,117,2
WY,M,1923,William,104,3
IA,F,1923,Mary,1204,1
IA,F,1923,Betty,985,2
IA,F,1923,Dorothy,886,3
AZ,M,1923,John,159,1
AZ,M,1923,William,140,2
AZ,M,1923,Robert,131,3
UT,F,1923,Mary,219,1
UT,F,1923,Betty,212,2
UT,F,1923,Helen,166,3
IN,M,1923,Robert,2282,1
IN,M,1923,William,1439,2
IN,M,1923,John,1294,3
ME,M,1923,Robert,330,1
ME,M,1923,John,288,2
ME,M,1923,George,205,3
SC,F,1923,Mary,1647,1
SC,F,1923,Annie,665,2
SC,F,1923,Dorothy,543,3
AR,M,1923,James,1397,1
AR,M,1923,William,931,2
AR,M,1923,John,829,3
MS,M,1923,James,1547,1
MS,M,1923,John,969,2
MS,M,1923,William,877,3
MA,F,1923,Mary,2779,1
MA,F,1923,Helen,1299,2
MA,F,1923,Dorothy,1297,3
FL,F,1923,Mary,793,1
FL,F,1923,Dorothy,373,2
FL,F,1923,Margaret,238,3
TX,F,1923,Mary,3246,1
TX,F,1923,Dorothy,1951,2
TX,F,1923,Maria,965,3
MN,M,1923,Robert,1498,1
MN,M,1923,Donald,975,2
MN,M,1923,John,963,3
TN,F,1923,Mary,2371,1
TN,F,1923,Dorothy,947,2
TN,F,1923,Margaret,634,3
KS,F,1923,Mary,982,1
KS,F,1923,Betty,890,2
KS,F,1923,Dorothy,654,3
UT,M,1923,Robert,240,1
UT,M,1923,John,221,2
UT,M,1923,William,179,3
PA,F,1923,Mary,7035,1
PA,F,1923,Helen,4281,2
PA,F,1923,Dorothy,3820,3
VT,F,1923,Mary,119,1
VT,F,1923,Barbara,81,2
VT,F,1923,Dorothy,78,3
MI,F,1923,Mary,1961,1
MI,F,1923,Dorothy,1533,2
MI,F,1923,Betty,1501,3
GA,F,1923,Mary,2403,1
GA,F,1923,Annie,945,2
GA,F,1923,Dorothy,901,3
MT,F,1923,Mary,256,1
MT,F,1923,Helen,175,2
MT,F,1923,Betty,167,3
NJ,F,1923,Mary,1786,1
NJ,F,1923,Helen,1271,2
NJ,F,1923,Dorothy,1200,3
DC,M,1923,John,281,1
DC,M,1923,William,278,2
DC,M,1923,James,219,3
AR,F,1923,Mary,1257,1
AR,F,1923,Dorothy,549,2
AR,F,1923,Helen,405,3
MO,F,1923,Mary,2117,1
MO,F,1923,Dorothy,1366,2
MO,F,1923,Helen,1013,3
SD,F,1923,Mary,269,1
SD,F,1923,Dorothy,251,2
SD,F,1923,Betty,170,3
ID,M,1923,Robert,235,1
ID,M,1923,William,160,2
ID,M,1923,John,159,3
LA,F,1923,Mary,1263,1
LA,F,1923,Dorothy,661,2
LA,F,1923,Marie,399,3
IL,M,1923,Robert,4162,1
IL,M,1923,John,3347,2
IL,M,1923,William,3008,3
CT,F,1924,Mary,760,1
CT,F,1924,Helen,529,2
CT,F,1924,Dorothy,424,3
SC,M,1924,James,2007,1
SC,M,1924,William,1156,2
SC,M,1924,John,1131,3
NJ,M,1924,John,2381,1
NJ,M,1924,William,1781,2
NJ,M,1924,Robert,1643,3
MN,F,1924,Mary,854,1
MN,F,1924,Dorothy,850,2
MN,F,1924,Betty,710,3
DE,F,1924,Mary,132,1
DE,F,1924,Dorothy,76,2
DE,F,1924,Elizabeth,63,3
IL,F,1924,Mary,3554,1
IL,F,1924,Dorothy,2673,2
IL,F,1924,Betty,2275,3
AZ,M,1924,John,171,1
AZ,M,1924,Robert,157,2
AZ,M,1924,William,132,3
OR,M,1924,Robert,502,1
OR,M,1924,William,316,2
OR,M,1924,John,288,3
WI,M,1924,Robert,1939,1
WI,M,1924,John,1156,2
WI,M,1924,Donald,932,3
KS,F,1924,Mary,952,1
KS,F,1924,Betty,945,2
KS,F,1924,Dorothy,658,3
MA,F,1924,Mary,2746,1
MA,F,1924,Dorothy,1326,2
MA,F,1924,Helen,1231,3
GA,M,1924,James,2356,1
GA,M,1924,William,1576,2
GA,M,1924,John,1510,3
ID,M,1924,Robert,242,1
ID,M,1924,William,153,2
ID,M,1924,James,147,3
MO,M,1924,Robert,1788,1
MO,M,1924,William,1620,2
MO,M,1924,James,1534,3
AL,M,1924,James,2513,1
AL,M,1924,William,1437,2
AL,M,1924,John,1398,3
WA,F,1924,Betty,527,1
WA,F,1924,Mary,464,2
WA,F,1924,Dorothy,418,3
MA,M,1924,John,2810,1
MA,M,1924,Robert,2246,2
MA,M,1924,William,1812,3
WA,M,1924,Robert,860,1
WA,M,1924,William,502,2
WA,M,1924,John,457,3
OK,F,1924,Mary,1462,1
OK,F,1924,Betty,987,2
OK,F,1924,Dorothy,751,3
WY,F,1924,Mary,142,1
WY,F,1924,Betty,109,2
WY,F,1924,Helen,80,3
MO,F,1924,Mary,2260,1
MO,F,1924,Dorothy,1377,2
MO,F,1924,Betty,1274,3
NH,M,1924,Robert,279,1
NH,M,1924,John,175,2
NH,M,1924,Richard,134,3
KY,F,1924,Mary,2537,1
KY,F,1924,Dorothy,1038,2
KY,F,1924,Helen,643,3
HI,F,1924,Mary,119,1
HI,F,1924,Helen,85,2
HI,F,1924,Dorothy,83,3
OR,F,1924,Betty,311,1
OR,F,1924,Mary,291,2
OR,F,1924,Dorothy,279,3
CT,M,1924,John,956,1
CT,M,1924,William,707,2
CT,M,1924,Robert,686,3
IN,F,1924,Mary,2399,1
IN,F,1924,Betty,1852,2
IN,F,1924,Dorothy,987,3
IL,M,1924,Robert,4513,1
IL,M,1924,John,3447,2
IL,M,1924,William,3026,3
FL,M,1924,James,902,1
FL,M,1924,William,592,2
FL,M,1924,John,582,3
MN,M,1924,Robert,1529,1
MN,M,1924,John,1012,2
MN,M,1924,Donald,972,3
NM,F,1924,Mary,400,1
NM,F,1924,Maria,121,2
NM,F,1924,Margaret,100,3
VT,F,1924,Mary,124,1
VT,F,1924,Dorothy,92,2
VT,F,1924,Barbara,80,3
KY,M,1924,James,2254,1
KY,M,1924,William,1765,2
KY,M,1924,John,1194,3
CO,M,1924,Robert,619,1
CO,M,1924,John,424,2
CO,M,1924,William,379,3
DC,M,1924,William,286,1
DC,M,1924,John,285,2
DC,M,1924,James,232,3
WV,M,1924,James,1238,1
WV,M,1924,William,1060,2
WV,M,1924,Robert,937,3
IA,F,1924,Mary,1160,1
IA,F,1924,Betty,1101,2
IA,F,1924,Dorothy,877,3
AZ,F,1924,Mary,281,1
AZ,F,1924,Maria,129,2
AZ,F,1924,Betty,101,3
SC,F,1924,Mary,1742,1
SC,F,1924,Annie,667,2
SC,F,1924,Dorothy,619,3
GA,F,1924,Mary,2504,1
GA,F,1924,Annie,930,2
GA,F,1924,Dorothy,898,3
NE,F,1924,Betty,671,1
NE,F,1924,Mary,581,2
NE,F,1924,Dorothy,500,3
NY,F,1924,Mary,5144,1
NY,F,1924,Dorothy,3421,2
NY,F,1924,Helen,3088,3
WI,F,1924,Dorothy,1088,1
WI,F,1924,Mary,976,2
WI,F,1924,Betty,845,3
NV,F,1924,Mary,29,1
NV,F,1924,Betty,22,2
NV,F,1924,Helen,18,3
WV,F,1924,Mary,1647,1
WV,F,1924,Betty,863,2
WV,F,1924,Helen,693,3
UT,M,1924,Robert,277,1
UT,M,1924,John,209,2
UT,M,1924,William,185,3
NV,M,1924,Robert,44,1
NV,M,1924,William,36,2
NV,M,1924,John,31,3
MD,F,1924,Mary,1248,1
MD,F,1924,Dorothy,611,2
MD,F,1924,Margaret,550,3
SD,F,1924,Mary,250,1
SD,F,1924,Dorothy,246,2
SD,F,1924,Betty,195,3
HI,M,1924,John,116,1
HI,M,1924,William,114,2
HI,M,1924,George,110,3
CO,F,1924,Mary,551,1
CO,F,1924,Betty,425,2
CO,F,1924,Dorothy,356,3
IA,M,1924,Robert,1667,1
IA,M,1924,John,924,2
IA,M,1924,Donald,889,3
ME,F,1924,Mary,289,1
ME,F,1924,Dorothy,206,2
ME,F,1924,Barbara,176,3
CA,M,1924,Robert,2584,1
CA,M,1924,John,1731,2
CA,M,1924,William,1594,3
MS,F,1924,Mary,1736,1
MS,F,1924,Annie,684,2
MS,F,1924,Dorothy,469,3
VA,F,1924,Mary,2075,1
VA,F,1924,Dorothy,1003,2
VA,F,1924,Margaret,800,3
VA,M,1924,James,1917,1
VA,M,1924,William,1539,2
VA,M,1924,John,1249,3
NH,F,1924,Mary,167,1
NH,F,1924,Dorothy,137,2
NH,F,1924,Rita,109,3
PA,F,1924,Mary,7200,1
PA,F,1924,Helen,4194,2
PA,F,1924,Dorothy,3875,3
TX,M,1924,James,2866,1
TX,M,1924,William,1977,2
TX,M,1924,John,1970,3
MI,M,1924,Robert,2919,1
MI,M,1924,John,2052,2
MI,M,1924,William,1855,3
SD,M,1924,Robert,397,1
SD,M,1924,Donald,250,2
SD,M,1924,John,246,3
MI,F,1924,Mary,1946,1
MI,F,1924,Betty,1703,2
MI,F,1924,Dorothy,1560,3
OH,M,1924,Robert,4436,1
OH,M,1924,John,3145,2
OH,M,1924,William,3076,3
AL,F,1924,Mary,2597,1
AL,F,1924,Annie,1006,2
AL,F,1924,Dorothy,705,3
KS,M,1924,Robert,1021,1
KS,M,1924,William,726,2
KS,M,1924,John,661,3
WY,M,1924,Robert,148,1
WY,M,1924,John,122,2
WY,M,1924,William,104,3
ND,M,1924,Robert,328,1
ND,M,1924,John,256,2
ND,M,1924,Donald,224,3
ME,M,1924,Robert,352,1
ME,M,1924,John,255,2
ME,M,1924,William,211,3
IN,M,1924,Robert,2419,1
IN,M,1924,William,1446,2
IN,M,1924,John,1389,3
MT,F,1924,Mary,261,1
MT,F,1924,Betty,189,2
MT,F,1924,Helen,163,3
NY,M,1924,John,6318,1
NY,M,1924,Robert,5039,2
NY,M,1924,William,4448,3
VT,M,1924,Robert,151,1
VT,M,1924,John,125,2
VT,M,1924,William,99,3
PA,M,1924,John,7262,1
PA,M,1924,William,5504,2
PA,M,1924,Robert,5274,3
ID,F,1924,Mary,180,1
ID,F,1924,Betty,173,2
ID,F,1924,Dorothy,162,3
AK,M,1924,John,36,1
AK,M,1924,William,21,2
AK,M,1924,James,20,3
TN,M,1924,James,2494,1
TN,M,1924,William,1748,2
TN,M,1924,John,1304,3
OH,F,1924,Mary,4202,1
OH,F,1924,Betty,2869,2
OH,F,1924,Dorothy,2273,3
NE,M,1924,Robert,936,1
NE,M,1924,Donald,499,2
NE,M,1924,John,495,3
MT,M,1924,Robert,273,1
MT,M,1924,John,257,2
MT,M,1924,William,216,3
NC,F,1924,Mary,3124,1
NC,F,1924,Margaret,1108,2
NC,F,1924,Dorothy,1038,3
AR,F,1924,Mary,1364,1
AR,F,1924,Dorothy,561,2
AR,F,1924,Ruby,404,3
FL,F,1924,Mary,847,1
FL,F,1924,Dorothy,443,2
FL,F,1924,Margaret,278,3
DE,M,1924,William,138,1
DE,M,1924,John,126,2
DE,M,1924,James,96,3
CA,F,1924,Mary,1958,1
CA,F,1924,Betty,1464,2
CA,F,1924,Dorothy,1173,3
TN,F,1924,Mary,2474,1
TN,F,1924,Dorothy,967,2
TN,F,1924,Margaret,707,3
RI,M,1924,John,426,1
RI,M,1924,Joseph,344,2
RI,M,1924,William,278,3
NC,M,1924,James,3102,1
NC,M,1924,William,2190,2
NC,M,1924,John,1821,3
OK,M,1924,James,1229,1
OK,M,1924,Robert,934,2
OK,M,1924,William,934,3
MD,M,1924,William,1097,1
MD,M,1924,John,922,2
MD,M,1924,James,766,3
MS,M,1924,James,1645,1
MS,M,1924,John,941,2
MS,M,1924,William,872,3
DC,F,1924,Mary,345,1
DC,F,1924,Dorothy,195,2
DC,F,1924,Margaret,170,3
ND,F,1924,Mary,231,1
ND,F,1924,Dorothy,190,2
ND,F,1924,Helen,179,3
TX,F,1924,Mary,3528,1
TX,F,1924,Dorothy,2067,2
TX,F,1924,Maria,1119,3
AR,M,1924,James,1507,1
AR,M,1924,William,928,2
AR,M,1924,John,838,3
UT,F,1924,Betty,249,1
UT,F,1924,Mary,187,2
UT,F,1924,Helen,152,3
RI,F,1924,Mary,414,1
RI,F,1924,Dorothy,208,2
RI,F,1924,Helen,169,3
AK,F,1924,Mary,41,1
AK,F,1924,Elizabeth,12,2
AK,F,1924,Margaret,11,3
NJ,F,1924,Mary,1772,1
NJ,F,1924,Dorothy,1240,2
NJ,F,1924,Helen,1219,3
LA,F,1924,Mary,1289,1
LA,F,1924,Dorothy,810,2
LA,F,1924,Helen,450,3
LA,M,1924,James,925,1
LA,M,1924,John,859,2
LA,M,1924,Joseph,790,3
NM,M,1924,Jose,217,1
NM,M,1924,Joe,156,2
NM,M,1924,John,155,3
VT,M,1925,Robert,180,1
VT,M,1925,John,104,2
VT,M,1925,Donald,95,3
CO,F,1925,Mary,533,1
CO,F,1925,Betty,454,2
CO,F,1925,Dorothy,320,3
TN,M,1925,James,2359,1
TN,M,1925,William,1582,2
TN,M,1925,John,1186,3
LA,M,1925,James,955,1
LA,M,1925,John,877,2
LA,M,1925,Joseph,798,3
HI,M,1925,George,126,1
HI,M,1925,William,109,2
HI,M,1925,John,106,3
CA,F,1925,Mary,1890,1
CA,F,1925,Betty,1530,2
CA,F,1925,Barbara,1073,3
MT,F,1925,Mary,213,1
MT,F,1925,Betty,208,2
MT,F,1925,Helen,156,3
WV,F,1925,Mary,1549,1
WV,F,1925,Betty,1044,2
WV,F,1925,Helen,637,3
IN,F,1925,Mary,2220,1
IN,F,1925,Betty,1843,2
IN,F,1925,Dorothy,984,3
NY,M,1925,John,6134,1
NY,M,1925,Robert,5091,2
NY,M,1925,William,4628,3
NE,F,1925,Betty,599,1
NE,F,1925,Dorothy,488,2
NE,F,1925,Mary,485,3
TX,M,1925,James,2836,1
TX,M,1925,William,1986,2
TX,M,1925,John,1905,3
FL,F,1925,Mary,972,1
FL,F,1925,Dorothy,506,2
FL,F,1925,Betty,364,3
MI,F,1925,Mary,1933,1
MI,F,1925,Betty,1741,2
MI,F,1925,Dorothy,1501,3
NC,M,1925,James,2992,1
NC,M,1925,William,2228,2
NC,M,1925,John,1683,3
NE,M,1925,Robert,886,1
NE,M,1925,Donald,509,2
NE,M,1925,John,466,3
WY,F,1925,Mary,132,1
WY,F,1925,Betty,114,2
WY,F,1925,Dorothy,84,3
MT,M,1925,Robert,305,1
MT,M,1925,John,270,2
MT,M,1925,William,225,3
CO,M,1925,Robert,624,1
CO,M,1925,John,410,2
CO,M,1925,William,389,3
MD,M,1925,William,1004,1
MD,M,1925,John,972,2
MD,M,1925,James,763,3
DE,M,1925,William,135,1
DE,M,1925,John,113,2
DE,M,1925,James,93,3
RI,M,1925,John,413,1
RI,M,1925,Joseph,312,2
RI,M,1925,William,276,3
OR,F,1925,Betty,345,1
OR,F,1925,Mary,274,2
OR,F,1925,Dorothy,211,3
NY,F,1925,Mary,4914,1
NY,F,1925,Dorothy,3329,2
NY,F,1925,Helen,2759,3
VT,F,1925,Mary,141,1
VT,F,1925,Barbara,83,2
VT,F,1925,Dorothy,73,3
AZ,M,1925,John,177,1
AZ,M,1925,Robert,155,2
AZ,M,1925,William,116,3
FL,M,1925,James,980,1
FL,M,1925,William,714,2
FL,M,1925,John,669,3
PA,M,1925,John,6938,1
PA,M,1925,William,5364,2
PA,M,1925,Robert,5321,3
MS,F,1925,Mary,1777,1
MS,F,1925,Annie,636,2
MS,F,1925,Dorothy,482,3
AR,F,1925,Mary,1400,1
AR,F,1925,Dorothy,576,2
AR,F,1925,Betty,432,3
NH,F,1925,Mary,154,1
NH,F,1925,Dorothy,118,2
NH,F,1925,Rita,103,3
SC,F,1925,Mary,1669,1
SC,F,1925,Annie,646,2
SC,F,1925,Dorothy,620,3
AL,F,1925,Mary,2694,1
AL,F,1925,Annie,1053,2
AL,F,1925,Dorothy,755,3
DC,F,1925,Mary,346,1
DC,F,1925,Margaret,141,2
DC,F,1925,Dorothy,139,3
PA,F,1925,Mary,6563,1
PA,F,1925,Dorothy,3774,2
PA,F,1925,Helen,3757,3
MO,M,1925,Robert,1718,1
MO,M,1925,William,1619,2
MO,M,1925,James,1513,3
SD,M,1925,Robert,413,1
SD,M,1925,Donald,270,2
SD,M,1925,John,235,3
NV,F,1925,Mary,36,1
NV,F,1925,Betty,24,2
NV,F,1925,Ruth,20,3
HI,F,1925,Mary,100,1
HI,F,1925,Helen,94,2
HI,F,1925,Margaret,88,3
MO,F,1925,Mary,2155,1
MO,F,1925,Betty,1413,2
MO,F,1925,Dorothy,1279,3
IA,F,1925,Mary,1122,1
IA,F,1925,Betty,1118,2
IA,F,1925,Dorothy,844,3
WV,M,1925,James,1109,1
WV,M,1925,William,1077,2
WV,M,1925,Robert,883,3
LA,F,1925,Mary,1303,1
LA,F,1925,Dorothy,733,2
LA,F,1925,Helen,433,3
NH,M,1925,Robert,293,1
NH,M,1925,John,173,2
NH,M,1925,Richard,146,3
ME,F,1925,Mary,285,1
ME,F,1925,Barbara,200,2
ME,F,1925,Dorothy,181,3
CT,M,1925,John,1005,1
CT,M,1925,Robert,729,2
CT,M,1925,William,721,3
AK,F,1925,Mary,24,1
AK,F,1925,Margaret,17,2
AK,F,1925,Agnes,11,3
IN,M,1925,Robert,2414,1
IN,M,1925,William,1366,2
IN,M,1925,James,1325,3
ME,M,1925,Robert,400,1
ME,M,1925,John,257,2
ME,M,1925,Richard,224,3
OH,M,1925,Robert,4428,1
OH,M,1925,William,3006,2
OH,M,1925,John,2943,3
IL,F,1925,Mary,3497,1
IL,F,1925,Dorothy,2417,2
IL,F,1925,Betty,2309,3
MN,F,1925,Mary,805,1
MN,F,1925,Dorothy,783,2
MN,F,1925,Betty,758,3
DC,M,1925,William,290,1
DC,M,1925,John,287,2
DC,M,1925,Robert,256,3
UT,M,1925,Robert,282,1
UT,M,1925,William,178,2
UT,M,1925,John,177,3
VA,F,1925,Mary,1941,1
VA,F,1925,Dorothy,906,2
VA,F,1925,Virginia,776,3
MD,F,1925,Mary,1181,1
MD,F,1925,Dorothy,574,2
MD,F,1925,Margaret,480,3
KY,M,1925,James,2092,1
KY,M,1925,William,1709,2
KY,M,1925,John,1177,3
SC,M,1925,James,1837,1
SC,M,1925,William,1129,2
SC,M,1925,John,1031,3
AZ,F,1925,Mary,293,1
AZ,F,1925,Maria,137,2
AZ,F,1925,Betty,125,3
DE,F,1925,Mary,101,1
DE,F,1925,Elizabeth,71,2
DE,F,1925,Betty,69,3
KS,F,1925,Betty,986,1
KS,F,1925,Mary,925,2
KS,F,1925,Dorothy,615,3
